Date,Rec,GDP,Inflation,PCE,CPI,WasteGenerated,WasteRecycled,WasteCombusted,WasteLandfilled
1989-07-31,-0.3489313079371186,-0.6304975259904003,0.5411421071974678,-0.3604049885519941,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1989-10-31,-0.3489313079371186,-0.6238245402278781,0.5411421071974678,-0.3604049885519941,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1990-01-31,-0.3489313079371186,-0.6076844360154112,0.7528759463745891,-0.3237333780537518,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1990-04-30,-0.3489313079371186,-0.5964504017062698,0.7528759463745891,-0.3237333780537518,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1990-07-31,-0.3489313079371186,-0.5893636990596431,0.7528759463745891,-0.3237333780537518,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1990-08-31,2.8574644947282954,-0.5893636990596431,0.7528759463745891,-0.3237333780537518,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1990-10-31,2.8574644947282954,-0.5906994025446113,0.7528759463745891,-0.3237333780537518,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1991-01-31,2.8574644947282954,-0.5867828569797596,0.32158880891203223,-0.29916675961262496,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1991-04-30,-0.3489313079371186,-0.5749883237701072,0.32158880891203223,-0.29916675961262496,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1991-07-31,-0.3489313079371186,-0.5648158540528909,0.32158880891203223,-0.29916675961262496,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1991-10-31,-0.3489313079371186,-0.5572769701725492,0.32158880891203223,-0.29916675961262496,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1992-01-31,-0.3489313079371186,-0.5445976282785464,-0.12570085775609569,-0.2106391463133332,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1992-04-30,-0.3489313079371186,-0.5307477609092739,-0.12570085775609569,-0.2106391463133332,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1992-07-31,-0.3489313079371186,-0.5184136976585971,-0.12570085775609569,-0.2106391463133332,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1992-10-31,-0.3489313079371186,-0.5037275201327439,-0.12570085775609569,-0.2106391463133332,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1993-01-31,-0.3489313079371186,-0.49746825125432625,-0.15431607735598984,-0.15510020825184678,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1993-04-30,-0.3489313079371186,-0.4872436809966676,-0.15431607735598984,-0.15510020825184678,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1993-07-31,-0.3489313079371186,-0.4778322650998377,-0.15431607735598984,-0.15510020825184678,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1993-10-31,-0.3489313079371186,-0.46089765980645353,-0.15431607735598984,-0.15510020825184678,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1994-01-31,-0.3489313079371186,-0.4477871055382224,-0.281965796995109,-0.09372481226367191,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1994-04-30,-0.3489313079371186,-0.43089894047965227,-0.281965796995109,-0.09372481226367191,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1994-07-31,-0.3489313079371186,-0.42007437782539425,-0.281965796995109,-0.09372481226367191,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1994-10-31,-0.3489313079371186,-0.40409520639340457,-0.281965796995109,-0.09372481226367191,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1995-01-31,-0.3489313079371186,-0.3954759759979166,-0.20854708769336774,-0.061943207055357705,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1995-04-30,-0.3489313079371186,-0.3879235845700527,-0.20854708769336774,-0.061943207055357705,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1995-07-31,-0.3489313079371186,-0.3747855006335385,-0.20854708769336774,-0.061943207055357705,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1995-10-31,-0.3489313079371186,-0.3632769415014248,-0.20854708769336774,-0.061943207055357705,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1996-01-31,-0.3489313079371186,-0.3509423636775092,-0.16190083416462958,-0.0016171389905474775,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1996-04-30,-0.3489313079371186,-0.3297970055699116,-0.16190083416462958,-0.0016171389905474775,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1996-07-31,-0.3489313079371186,-0.31711689181605035,-0.16190083416462958,-0.0016171389905474775,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1996-10-31,-0.3489313079371186,-0.30060385064866446,-0.16190083416462958,-0.0016171389905474775,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1997-01-31,-0.3489313079371186,-0.28736851236999134,-0.3820011983491367,0.056754298628779495,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1997-04-30,-0.3489313079371186,-0.267278286688832,-0.3820011983491367,0.056754298628779495,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1997-07-31,-0.3489313079371186,-0.24875390737375513,-0.3820011983491367,0.056754298628779495,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
1997-10-31,-0.3489313079371186,-0.23549284043313531,-0.3820011983491367,0.056754298628779495,,-0.30585113562038707,0.31467863502978893,0.5243280020253711,-0.44776908695427664
